family,stratum,range_low,range_high,n,clusters,season_low,season_high,transport_ok,spearman,kendall,gaussian_rho,p_a,dir_a,p_b,dir_b,empirical_joint,ci_low,ci_high,gaussian_joint,independent,phi
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.30,Under,0.50,Under,0.136234,0.130708,0.142562,0.132252,0.150000,-0.060082
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.30,Over,0.70,Over,0.190040,0.183845,0.197134,0.194266,0.210000,-0.095047
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.30,Over,0.70,Under,0.230109,0.224021,0.234712,0.225186,0.210000,0.095756
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.30,Under,0.70,Over,0.220378,0.214422,0.225671,0.225186,0.210000,0.049418
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.30,Under,0.70,Under,0.195573,0.189856,0.201371,0.194266,0.210000,-0.068698
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.50,Over,0.30,Over,0.129555,0.123622,0.135763,0.132252,0.150000,-0.089227
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.50,Over,0.30,Under,0.165045,0.159037,0.171900,0.167748,0.150000,0.065661
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.50,Under,0.30,Over,0.170387,0.164181,0.176289,0.167748,0.150000,0.088978
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.50,Under,0.30,Under,0.134898,0.128145,0.141035,0.132252,0.150000,-0.065911
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.50,Over,0.50,Over,0.230300,0.224403,0.237520,0.229620,0.250000,-0.078802
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.50,Over,0.50,Under,0.269605,0.262480,0.275564,0.270380,0.250000,0.078420
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.50,Under,0.50,Over,0.269605,0.262480,0.275564,0.270380,0.250000,0.078420
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.50,Under,0.50,Under,0.230490,0.224499,0.237520,0.229620,0.250000,-0.078039
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.50,Over,0.70,Over,0.334860,0.328100,0.340963,0.332252,0.350000,-0.066077
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.50,Over,0.70,Under,0.370349,0.364234,0.376285,0.367748,0.350000,0.088811
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.50,Under,0.70,Over,0.365197,0.359056,0.371867,0.367748,0.350000,0.066327
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.50,Under,0.70,Under,0.329708,0.323805,0.335821,0.332252,0.350000,-0.088561
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.70,Over,0.30,Over,0.195573,0.189676,0.201371,0.194266,0.210000,-0.068698
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.70,Over,0.30,Under,0.220378,0.214422,0.225671,0.225186,0.210000,0.049418
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.70,Under,0.30,Over,0.230109,0.224021,0.234712,0.225186,0.210000,0.095756
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.70,Under,0.30,Under,0.190040,0.183845,0.197139,0.194266,0.210000,-0.095047
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.70,Over,0.50,Over,0.336195,0.330590,0.342486,0.332252,0.350000,-0.060248
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.70,Over,0.50,Under,0.363862,0.357495,0.369389,0.367748,0.350000,0.060498
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.70,Under,0.50,Over,0.371876,0.365353,0.378114,0.367748,0.350000,0.095473
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.70,Under,0.50,Under,0.328182,0.321867,0.334700,0.332252,0.350000,-0.095223
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.70,Over,0.70,Over,0.479679,0.474346,0.485573,0.474814,0.490000,-0.049145
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.70,Over,0.70,Under,0.504484,0.498574,0.510236,0.505734,0.490000,0.068971
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.70,Under,0.70,Over,0.510017,0.502826,0.516099,0.505734,0.490000,0.095320
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.70,Under,0.70,Under,0.469948,0.465287,0.475998,0.474814,0.490000,-0.095483
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.30,Over,0.30,Over,0.073389,0.064273,0.082415,0.080666,0.090000,-0.079098
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.30,Over,0.30,Under,0.107003,0.097516,0.115617,0.099537,0.090000,0.080966
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.30,Under,0.30,Over,0.095798,0.085613,0.104000,0.099537,0.090000,0.027611
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.30,Under,0.30,Under,0.088515,0.078677,0.099626,0.080666,0.090000,-0.007069
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.30,Over,0.50,Over,0.130532,0.122955,0.142631,0.139171,0.150000,-0.084964
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.30,Over,0.50,Under,0.169188,0.157264,0.177102,0.160829,0.150000,0.083742
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.30,Under,0.50,Over,0.153501,0.142763,0.163365,0.160829,0.150000,0.015281
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.30,Under,0.50,Under,0.146779,0.136580,0.157299,0.139171,0.150000,-0.014059
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.30,Over,0.70,Over,0.192717,0.184109,0.202348,0.200463,0.210000,-0.082300
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.30,Over,0.70,Under,0.226331,0.217630,0.235580,0.219334,0.210000,0.077764
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.30,Under,0.70,Over,0.211765,0.200216,0.221211,0.219334,0.210000,0.008403
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.30,Under,0.70,Under,0.204482,0.195948,0.214476,0.200463,0.210000,-0.026277
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.50,Over,0.30,Over,0.141737,0.132562,0.152420,0.139171,0.150000,-0.036064
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.50,Over,0.30,Under,0.161345,0.149521,0.171912,0.160829,0.150000,0.049512
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.50,Under,0.30,Over,0.157983,0.147391,0.167439,0.160829,0.150000,0.034842
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.50,Under,0.30,Under,0.138936,0.128200,0.150647,0.139171,0.150000,-0.048289
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.50,Over,0.50,Over,0.238655,0.227948,0.250146,0.237571,0.250000,-0.045378
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.50,Over,0.50,Under,0.261064,0.249724,0.272051,0.262429,0.250000,0.044258
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.50,Under,0.50,Over,0.261064,0.249724,0.272051,0.262429,0.250000,0.044258
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.50,Under,0.50,Under,0.239216,0.228090,0.250301,0.237571,0.250000,-0.043137
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.50,Over,0.70,Over,0.338375,0.328081,0.350387,0.339171,0.350000,-0.050734
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.50,Over,0.70,Under,0.357983,0.347580,0.367438,0.360829,0.350000,0.034842
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.50,Under,0.70,Over,0.361345,0.349630,0.371807,0.360829,0.350000,0.049512
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.50,Under,0.70,Under,0.342297,0.332571,0.352609,0.339171,0.350000,-0.033619
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.70,Over,0.30,Over,0.203922,0.195948,0.214476,0.200463,0.210000,-0.028945
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.70,Over,0.30,Under,0.211765,0.200216,0.221211,0.219334,0.210000,0.008403
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.70,Under,0.30,Over,0.226331,0.217630,0.235580,0.219334,0.210000,0.077764
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.70,Under,0.30,Under,0.193277,0.184574,0.202425,0.200463,0.210000,-0.079632
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.70,Over,0.50,Over,0.346218,0.336577,0.357070,0.339171,0.350000,-0.016504
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.70,Over,0.50,Under,0.353501,0.342708,0.363536,0.360829,0.350000,0.015281
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.70,Under,0.50,Over,0.369188,0.357259,0.376764,0.360829,0.350000,0.083742
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.70,Under,0.50,Under,0.331092,0.323180,0.342795,0.339171,0.350000,-0.082519
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.70,Over,0.70,Over,0.487955,0.478757,0.500000,0.480666,0.490000,-0.009737
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.70,Over,0.70,Under,0.495798,0.485569,0.504049,0.499537,0.490000,0.027611
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.70,Under,0.70,Over,0.507003,0.497493,0.515617,0.499537,0.490000,0.080966
passyds_x_rb1rush,dog3+,,-3.0000,1785,412,2010,2025,true,-0.067937,-0.045281,-0.078011,0.70,Under,0.70,Under,0.473950,0.464194,0.482207,0.480666,0.490000,-0.076431
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.30,Over,0.30,Over,0.067351,0.058954,0.075707,0.072339,0.090000,-0.107854
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.30,Over,0.30,Under,0.113738,0.103671,0.122459,0.108408,0.090000,0.113037
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.30,Under,0.30,Over,0.109277,0.099537,0.119695,0.108408,0.090000,0.091797
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.30,Under,0.30,Under,0.074487,0.066140,0.083455,0.072339,0.090000,-0.073871
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.30,Over,0.50,Over,0.123550,0.115297,0.133688,0.129292,0.150000,-0.115436
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.30,Over,0.50,Under,0.176628,0.166445,0.184527,0.170708,0.150000,0.116214
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.30,Under,0.50,Over,0.168599,0.158730,0.177682,0.170708,0.150000,0.081175
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.30,Under,0.50,Under,0.131579,0.122320,0.141383,0.129292,0.150000,-0.080396
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.30,Over,0.70,Over,0.186441,0.177586,0.196198,0.191592,0.210000,-0.112187
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.30,Over,0.70,Under,0.232828,0.224379,0.240829,0.227661,0.210000,0.108704
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.30,Under,0.70,Over,0.225691,0.216508,0.233826,0.227661,0.210000,0.074721
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.30,Under,0.70,Under,0.190901,0.180214,0.200468,0.191592,0.210000,-0.090948
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.50,Over,0.30,Over,0.118644,0.108636,0.127174,0.129292,0.150000,-0.136849
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.50,Over,0.30,Under,0.169492,0.159864,0.180858,0.170708,0.150000,0.085068
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.50,Under,0.30,Over,0.181534,0.172815,0.191435,0.170708,0.150000,0.137627
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.50,Under,0.30,Under,0.130687,0.119327,0.140100,0.129292,0.150000,-0.084289
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.50,Over,0.50,Over,0.224353,0.214931,0.234254,0.226215,0.250000,-0.102587
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.50,Over,0.50,Under,0.275647,0.265599,0.285039,0.273785,0.250000,0.102587
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.50,Under,0.50,Over,0.275647,0.265599,0.285039,0.273785,0.250000,0.102587
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.50,Under,0.50,Under,0.224353,0.215162,0.234598,0.226215,0.250000,-0.102587
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.50,Over,0.70,Over,0.330508,0.319142,0.340058,0.329292,0.350000,-0.085068
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.50,Over,0.70,Under,0.381356,0.372609,0.391354,0.370708,0.350000,0.136849
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.50,Under,0.70,Over,0.369313,0.359943,0.380673,0.370708,0.350000,0.084289
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.50,Under,0.70,Under,0.318466,0.308565,0.327263,0.329292,0.350000,-0.137627
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.70,Over,0.30,Over,0.190901,0.180214,0.200461,0.191592,0.210000,-0.090948
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.70,Over,0.30,Under,0.225691,0.216508,0.233826,0.227661,0.210000,0.074721
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.70,Under,0.30,Over,0.232828,0.224379,0.240829,0.227661,0.210000,0.108704
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.70,Under,0.30,Under,0.186441,0.177586,0.196198,0.191592,0.210000,-0.112187
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.70,Over,0.50,Over,0.331401,0.322180,0.341053,0.329292,0.350000,-0.081175
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.70,Over,0.50,Under,0.368421,0.358821,0.377738,0.370708,0.350000,0.080396
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.70,Under,0.50,Over,0.376450,0.366182,0.384482,0.370708,0.350000,0.115436
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.70,Under,0.50,Under,0.323372,0.315479,0.333638,0.329292,0.350000,-0.116214
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.70,Over,0.70,Over,0.474130,0.466303,0.483452,0.472339,0.490000,-0.075570
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.70,Over,0.70,Under,0.508921,0.499546,0.519878,0.508408,0.490000,0.090098
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.70,Under,0.70,Over,0.513381,0.503775,0.522386,0.508408,0.490000,0.111338
passyds_x_rb1rush,fav3+,3.0000,,2242,423,2010,2025,true,-0.154852,-0.104936,-0.148891,0.70,Under,0.70,Under,0.466994,0.459174,0.475535,0.472339,0.490000,-0.109554
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.30,Over,0.30,Over,0.069193,0.057997,0.079423,0.070014,0.090000,-0.099082
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.30,Over,0.30,Under,0.104613,0.093801,0.118223,0.110952,0.090000,0.069585
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.30,Under,0.30,Over,0.110379,0.095078,0.122963,0.110952,0.090000,0.097042
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.30,Under,0.30,Under,0.068369,0.057549,0.080294,0.070014,0.090000,-0.103005
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.30,Over,0.50,Over,0.128501,0.115607,0.138266,0.126491,0.150000,-0.093830
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.30,Over,0.50,Under,0.171334,0.161575,0.184460,0.173509,0.150000,0.093111
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.30,Under,0.50,Over,0.177100,0.163028,0.189309,0.173509,0.150000,0.118276
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.30,Under,0.50,Under,0.122735,0.110650,0.137217,0.126491,0.150000,-0.118995
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.30,Over,0.70,Over,0.195222,0.181662,0.206132,0.189048,0.210000,-0.070369
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.30,Over,0.70,Under,0.230643,0.220636,0.242212,0.229986,0.210000,0.098298
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.30,Under,0.70,Over,0.231466,0.219856,0.242371,0.229986,0.210000,0.102220
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.30,Under,0.70,Under,0.189456,0.177037,0.204689,0.189048,0.210000,-0.097827
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.50,Over,0.30,Over,0.128501,0.116828,0.142977,0.126491,0.150000,-0.093830
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.50,Over,0.30,Under,0.168040,0.157635,0.181981,0.173509,0.150000,0.078731
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.50,Under,0.30,Over,0.171334,0.156936,0.182929,0.173509,0.150000,0.093111
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.50,Under,0.30,Under,0.131796,0.118129,0.142403,0.126491,0.150000,-0.079450
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.50,Over,0.50,Over,0.224876,0.211647,0.238894,0.222990,0.250000,-0.100494
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.50,Over,0.50,Under,0.275124,0.260687,0.287935,0.277010,0.250000,0.100494
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.50,Under,0.50,Over,0.275124,0.260687,0.287935,0.277010,0.250000,0.100494
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.50,Under,0.50,Under,0.224876,0.212328,0.239732,0.222990,0.250000,-0.100494
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.50,Over,0.70,Over,0.331960,0.317805,0.342365,0.326491,0.350000,-0.078731
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.50,Over,0.70,Under,0.371499,0.356908,0.382933,0.373509,0.350000,0.093830
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.50,Under,0.70,Over,0.368204,0.357720,0.382282,0.373509,0.350000,0.079450
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.50,Under,0.70,Under,0.328666,0.317071,0.343403,0.326491,0.350000,-0.093111
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.70,Over,0.30,Over,0.189456,0.177037,0.204689,0.189048,0.210000,-0.097827
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.70,Over,0.30,Under,0.231466,0.219856,0.242371,0.229986,0.210000,0.102220
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.70,Under,0.30,Over,0.230643,0.220636,0.242212,0.229986,0.210000,0.098298
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.70,Under,0.30,Under,0.195222,0.181814,0.206132,0.189048,0.210000,-0.070369
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.70,Over,0.50,Over,0.322900,0.310486,0.336579,0.326491,0.350000,-0.118276
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.70,Over,0.50,Under,0.377265,0.363177,0.389547,0.373509,0.350000,0.118995
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.70,Under,0.50,Over,0.371499,0.361576,0.384383,0.373509,0.350000,0.093830
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.70,Under,0.50,Under,0.328666,0.315624,0.338430,0.326491,0.350000,-0.093111
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.70,Over,0.70,Over,0.468699,0.457409,0.479911,0.470014,0.490000,-0.101436
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.70,Over,0.70,Under,0.510708,0.495526,0.522963,0.510952,0.490000,0.098611
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.70,Under,0.70,Over,0.504942,0.493846,0.518228,0.510952,0.490000,0.071154
passyds_x_rb1rush,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158414,-0.105367,-0.168894,0.70,Under,0.70,Under,0.469522,0.457931,0.479094,0.470014,0.490000,-0.097513
spread_x_total,all,,,6967,861,1999,2025,true,0.016209,0.010926,0.022017,0.30,Over,0.30,Over,0.091862,0.087291,0.097125,0.092670,0.090000,0.008865
spread_x_total,all,,,6967,861,1999,2025,true,0.016209,0.010926,0.022017,0.30,Over,0.30,Under,0.080666,0.076227,0.086229,0.087346,0.090000,-0.044448
spread_x_total,all,,,6967,861,1999,2025,true,0.016209,0.010926,0.022017,0.30,Under,0.30,Over,0.093153,0.088635,0.098198,0.087346,0.090000,0.015016
spread_x_total,all,,,6967,861,1999,2025,true,0.016209,0.010926,0.022017,0.30,Under,0.30,Under,0.091862,0.086692,0.097642,0.092670,0.090000,0.008865
spread_x_total,all,,,6967,861,1999,2025,true,0.016209,0.010926,0.022017,0.30,Over,0.50,Over,0.155878,0.149627,0.159898,0.153054,0.150000,0.025652
